"date","north_value","east_value"
"2017-05-02","67329.5143","55342.5842"
"2017-05-03","67329.5146","55342.5859"
"2017-05-04","67329.5158","55342.5853"
"2017-05-05","67329.5152","55342.5866"
"2017-05-06","67329.5134","55342.5826"
"2017-05-07","67329.5137","55342.5866"
"2017-05-08","67329.5165","55342.5832"
"2017-05-09","67329.5149","55342.5851"
"2017-05-10","67329.5111","55342.5843"
"2017-05-11","67329.5147","55342.585"
"2017-05-12","67329.5136","55342.5851"
"2017-05-13","67329.5155","55342.5834"
"2017-05-14","67329.5141","55342.5858"
"2017-05-15","67329.5157","55342.5866"
"2017-05-16","67329.5157","55342.5854"
"2017-05-17","67329.5146","55342.5862"
"2017-05-18","67329.5158","55342.5864"
"2017-05-19","67329.5137","55342.586"
"2017-05-20","67329.5161","55342.5852"
"2017-05-21","67329.5148","55342.5838"
"2017-05-22","67329.5146","55342.5856"
"2017-05-23","67329.5133","55342.5852"
"2017-05-24","67329.5149","55342.587"
"2017-05-25","67329.5118","55342.5863"
"2017-05-26","67329.5153","55342.5856"
"2017-05-27","67329.5153","55342.5871"
"2017-05-28","67329.5138","55342.5864"
"2017-05-29","67329.5129","55342.5875"
"2017-05-30","67329.5156","55342.5855"
"2017-05-31","67329.5157","55342.5862"
"2017-06-01","67329.5131","55342.5873"
"2017-06-02","67329.5174","55342.5875"
"2017-06-03","67329.5152","55342.5869"
"2017-06-04","67329.515","55342.5853"
"2017-06-05","67329.5152","55342.5866"
"2017-06-06","67329.5148","55342.5827"
"2017-06-07","67329.513","55342.5836"
"2017-06-08","67329.5152","55342.5859"
"2017-06-09","67329.5157","55342.5868"
"2017-06-10","67329.516","55342.5877"
"2017-09-29","67329.5122","55342.5783"
"2017-09-30","67329.5144","55342.5846"
"2017-10-01","67329.5143","55342.5863"
"2017-10-02","67329.5113","55342.5849"
"2017-10-03","67329.5119","55342.5794"
"2017-10-04","67329.518","55342.5824"
"2017-10-05","67329.5158","55342.5841"
"2017-10-06","67329.5144","55342.5853"
"2017-10-07","67329.514","55342.586"
"2017-10-08","67329.5137","55342.5859"
"2017-10-09","67329.5129","55342.5861"
"2017-10-10","67329.514","55342.5867"
"2017-10-11","67329.5123","55342.5862"
"2017-10-12","67329.5135","55342.5863"
"2017-10-13","67329.5136","55342.5845"
"2017-10-14","67329.5125","55342.5857"
"2017-10-15","67329.5131","55342.5861"
"2017-10-16","67329.5139","55342.5871"
"2017-10-17","67329.5136","55342.5859"
"2017-10-18","67329.513","55342.5864"
"2017-10-19","67329.5137","55342.5864"
"2017-10-20","67329.5136","55342.5863"
"2017-10-21","67329.5132","55342.5857"
"2017-10-22","67329.5131","55342.5857"
"2017-10-23","67329.5128","55342.5866"
"2017-10-24","67329.5124","55342.5859"
"2017-10-25","67329.5125","55342.5874"
"2017-10-26","67329.5134","55342.5856"
"2017-10-27","67329.5132","55342.586"
"2017-10-28","67329.5135","55342.5865"
"2017-10-29","67329.5128","55342.5863"
"2017-10-30","67329.5122","55342.581"
"2017-10-31","67329.5136","55342.5847"
"2017-11-01","67329.5131","55342.5856"
"2017-11-02","67329.5133","55342.5851"
"2017-11-03","67329.5136","55342.5862"
"2017-11-04","67329.5144","55342.5851"
"2017-11-05","67329.5141","55342.5862"
"2017-11-06","67329.5151","55342.5823"
"2017-11-07","67329.5151","55342.5826"
"2017-11-08","67329.5135","55342.5875"
"2017-11-09","67329.5142","55342.5853"
"2017-11-10","67329.5146","55342.5845"
"2017-11-11","67329.5141","55342.5853"
"2017-11-12","67329.5146","55342.5862"
"2017-11-13","67329.514","55342.586"
"2017-11-14","67329.5136","55342.5864"
"2017-11-15","67329.5124","55342.5855"
"2017-11-16","67329.5137","55342.5847"
"2017-11-17","67329.5134","55342.5861"
"2017-11-18","67329.5149","55342.5866"
"2017-11-19","67329.5139","55342.5864"
"2017-11-20","67329.5138","55342.586"
"2017-11-21","67329.5139","55342.5859"
"2017-11-22","67329.5139","55342.5857"
"2017-11-23","67329.514","55342.5857"
"2017-11-24","67329.5132","55342.5861"
"2017-11-25","67329.5141","55342.5866"
"2017-11-26","67329.5135","55342.5869"
"2017-11-27","67329.5128","55342.5871"
"2017-11-28","67329.5138","55342.5865"
"2017-11-29","67329.5136","55342.5866"
"2017-11-30","67329.5137","55342.5869"
"2017-12-01","67329.5128","55342.5858"
"2017-12-02","67329.5131","55342.5853"
"2017-12-03","67329.5139","55342.5861"
"2017-12-04","67329.5147","55342.5871"
"2017-12-05","67329.5139","55342.5868"
"2017-12-06","67329.5149","55342.5851"
"2017-12-07","67329.5138","55342.5867"
"2017-12-08","67329.5134","55342.5858"
"2017-12-09","67329.5131","55342.5864"
"2017-12-10","67329.5144","55342.5875"
"2017-12-11","67329.5143","55342.5866"
"2017-12-12","67329.514","55342.586"
"2017-12-13","67329.5138","55342.5864"
"2017-12-14","67329.5146","55342.5861"
"2017-12-15","67329.514","55342.587"
"2017-12-16","67329.5129","55342.5868"
"2017-12-17","67329.5142","55342.5876"
"2017-12-18","67329.5145","55342.5867"
"2017-12-19","67329.5134","55342.5864"
"2017-12-20","67329.5149","55342.5861"
"2017-12-21","67329.5141","55342.5868"
"2017-12-22","67329.5156","55342.5877"
"2017-12-23","67329.5131","55342.5868"
"2017-12-24","67329.5157","55342.5868"
"2017-12-25","67329.5139","55342.5856"
"2017-12-26","67329.5153","55342.5859"
"2017-12-27","67329.5118","55342.5873"
"2017-12-28","67329.5131","55342.5871"
"2017-12-29","67329.5132","55342.5865"
"2017-12-30","67329.5136","55342.5868"
"2017-12-31","67329.5139","55342.5872"
"2018-01-01","67329.5143","55342.5868"
"2018-01-02","67329.514","55342.587"
"2018-01-03","67329.5157","55342.588"
"2018-01-04","67329.514","55342.5879"
"2018-01-05","67329.5147","55342.5872"
"2018-01-06","67329.5143","55342.5864"
"2018-01-07","67329.5145","55342.5869"
"2018-01-08","67329.5151","55342.5871"
"2018-01-09","67329.515","55342.5873"
"2018-01-10","67329.5144","55342.5872"
"2018-01-11","67329.5122","55342.5858"
"2018-01-12","67329.5137","55342.5857"
"2018-01-13","67329.5129","55342.5843"
"2018-01-14","67329.5136","55342.5841"
"2018-01-15","67329.5149","55342.5814"
"2018-01-16","67329.5156","55342.5865"
"2018-01-17","67329.5149","55342.5864"
"2018-01-18","67329.5154","55342.5859"
"2018-01-19","67329.5146","55342.5869"
"2018-01-20","67329.5142","55342.5864"
"2018-01-21","67329.5157","55342.5871"
"2018-01-22","67329.5147","55342.5871"
"2018-01-23","67329.5151","55342.587"
"2018-01-24","67329.5157","55342.5872"
"2018-01-25","67329.5147","55342.5864"
"2018-01-26","67329.5158","55342.5868"
"2018-01-27","67329.5136","55342.5876"
"2018-01-28","67329.5145","55342.5881"
"2018-01-29","67329.5141","55342.5878"
"2018-01-30","67329.5142","55342.5886"
"2018-01-31","67329.5145","55342.5888"
"2018-02-01","67329.5146","55342.588"
"2018-02-02","67329.5161","55342.5877"
"2018-02-03","67329.5154","55342.5872"
"2018-02-04","67329.5148","55342.5882"
"2018-02-05","67329.5153","55342.5888"
"2018-02-06","67329.5153","55342.588"
"2018-02-07","67329.5149","55342.5881"
"2018-02-08","67329.5144","55342.5882"
"2018-02-09","67329.515","55342.5892"
"2018-02-10","67329.5143","55342.5882"
"2018-02-11","67329.5144","55342.5882"
"2018-02-12","67329.5146","55342.588"
"2018-02-13","67329.5141","55342.5882"
"2018-02-14","67329.5135","55342.5867"
"2018-02-15","67329.5133","55342.5872"
"2018-02-16","67329.5142","55342.5882"
"2018-02-17","67329.5145","55342.5872"
"2018-02-18","67329.5148","55342.5872"
"2018-02-19","67329.5142","55342.5872"
"2018-02-20","67329.5145","55342.5882"
"2018-02-21","67329.5147","55342.5876"
"2018-02-22","67329.5139","55342.588"
"2018-02-23","67329.5144","55342.5883"
"2018-02-24","67329.5137","55342.5878"
"2018-02-25","67329.515","55342.5869"
"2018-02-26","67329.5142","55342.5879"
"2018-02-27","67329.5137","55342.5892"
"2018-02-28","67329.5144","55342.5894"
"2018-03-01","67329.513","55342.5884"
"2018-03-02","67329.5152","55342.5864"
"2018-03-03","67329.5135","55342.5895"
"2018-03-04","67329.5145","55342.5903"
"2018-03-05","67329.5138","55342.5892"
"2018-03-06","67329.5128","55342.5895"
"2018-03-07","67329.5123","55342.588"
"2018-03-08","67329.5131","55342.5891"
"2018-03-09","67329.5134","55342.5909"
"2018-03-10","67329.5125","55342.5904"
"2018-03-11","67329.5128","55342.5871"
"2018-03-12","67329.5134","55342.5886"
"2018-03-13","67329.5137","55342.588"
"2018-03-14","67329.513","55342.5864"
"2018-03-15","67329.5138","55342.589"
"2018-03-16","67329.5091","55342.5845"
"2018-03-17","67329.5132","55342.5889"
"2018-03-18","67329.5137","55342.5883"
"2018-03-19","67329.5143","55342.5885"
"2018-03-20","67329.5126","55342.5877"
"2018-03-21","67329.5131","55342.5876"
"2018-03-22","67329.5138","55342.5895"
"2018-03-23","67329.5147","55342.5881"
"2018-03-24","67329.5159","55342.5868"
"2018-03-25","67329.5133","55342.5882"
"2018-03-26","67329.5152","55342.5892"
"2018-03-27","67329.5149","55342.5889"
"2018-03-28","67329.5155","55342.5858"
"2018-03-29","67329.5129","55342.5889"
"2018-03-30","67329.5142","55342.5892"
"2018-03-31","67329.5122","55342.5864"
"2018-04-01","67329.5123","55342.5817"
"2018-04-02","67329.5142","55342.5885"
"2018-04-03","67329.5156","55342.5875"
"2018-04-04","67329.5135","55342.5881"
"2018-04-05","67329.5117","55342.5883"
"2018-04-06","67329.5136","55342.5883"
"2018-04-07","67329.5115","55342.5901"
"2018-04-08","67329.5143","55342.5887"
"2018-04-09","67329.5132","55342.589"
"2018-04-10","67329.515","55342.587"
"2018-04-11","67329.5135","55342.5872"
"2018-04-12","67329.5135","55342.5891"
"2018-04-13","67329.5127","55342.5877"
"2018-04-14","67329.5126","55342.5884"
"2018-04-15","67329.5102","55342.5902"
"2018-04-16","67329.5131","55342.5877"
"2018-04-17","67329.5108","55342.5877"
"2018-04-18","67329.5109","55342.5878"
"2018-04-19","67329.5137","55342.5895"
"2018-04-20","67329.5126","55342.5888"
"2018-04-21","67329.5115","55342.59"
"2018-04-22","67329.5132","55342.5881"
"2018-04-23","67329.5122","55342.5892"
"2018-04-24","67329.5115","55342.5874"
"2018-04-25","67329.5117","55342.5858"
"2018-04-26","67329.5119","55342.5886"
"2018-04-27","67329.5132","55342.5903"
"2018-04-28","67329.5142","55342.5905"
"2018-04-29","67329.5136","55342.5905"
"2018-04-30","67329.5129","55342.5906"
"2018-05-01","67329.5117","55342.5883"
"2018-05-02","67329.5123","55342.5892"
"2018-05-03","67329.5132","55342.5892"
"2018-05-04","67329.5129","55342.5892"
"2018-05-05","67329.5162","55342.5884"
"2018-05-06","67329.5119","55342.5894"
"2018-05-07","67329.5139","55342.5899"
"2018-05-08","67329.5139","55342.5904"
"2018-05-09","67329.514","55342.5892"
"2018-05-10","67329.5128","55342.5899"
"2018-05-11","67329.5122","55342.5906"
"2018-05-12","67329.5095","55342.5904"
"2018-05-13","67329.5131","55342.5912"
"2018-05-14","67329.5157","55342.5883"
"2018-05-15","67329.5144","55342.5905"
"2018-05-16","67329.5135","55342.5898"
"2018-05-17","67329.514","55342.5877"
"2018-05-18","67329.5141","55342.5888"
"2018-05-19","67329.5122","55342.5905"
"2018-05-20","67329.5126","55342.5892"
"2018-05-21","67329.5117","55342.5889"
"2018-05-22","67329.5147","55342.5903"
"2018-05-23","67329.5199","55342.5927"
"2018-05-24","67329.5137","55342.5891"
"2018-05-25","67329.5142","55342.5885"
"2018-05-26","67329.5141","55342.5886"
"2018-05-27","67329.5129","55342.5894"
"2018-05-28","67329.5136","55342.5895"
"2018-05-29","67329.5138","55342.5917"
"2018-05-30","67329.5135","55342.5857"
"2018-05-31","67329.5146","55342.5892"
"2018-06-01","67329.5141","55342.5911"
"2018-06-02","67329.5121","55342.5874"
"2018-06-03","67329.5137","55342.5878"
"2018-06-04","67329.5134","55342.5895"
"2018-06-05","67329.5161","55342.5895"
"2018-06-06","67329.5101","55342.589"
"2018-06-07","67329.5145","55342.5896"
"2018-06-08","67329.5153","55342.5884"
"2018-06-09","67329.5127","55342.588"
"2018-06-10","67329.5111","55342.5886"
"2018-06-11","67329.5114","55342.5889"
"2018-06-12","67329.5113","55342.5885"
"2018-06-13","67329.515","55342.5893"
"2018-06-14","67329.5134","55342.588"
"2018-06-15","67329.5138","55342.5872"
"2018-06-16","67329.5127","55342.5877"
"2018-06-17","67329.5111","55342.5881"
"2018-06-18","67329.5111","55342.5907"
"2018-06-19","67329.5115","55342.5859"
"2018-06-20","67329.5132","55342.5884"
"2018-06-21","67329.5147","55342.5871"
"2018-06-22","67329.5134","55342.5895"
"2018-06-23","67329.5128","55342.5862"
"2018-06-24","67329.5123","55342.5877"
"2018-06-25","67329.5099","55342.5884"
"2018-06-26","67329.5135","55342.5863"
"2018-06-27","67329.5121","55342.5898"
"2018-06-28","67329.5134","55342.5874"
"2018-06-29","67329.5156","55342.5881"
"2018-06-30","67329.5117","55342.5892"
"2018-07-01","67329.5153","55342.5894"
"2018-07-02","67329.5182","55342.5873"
"2018-07-03","67329.5124","55342.5867"
"2018-07-04","67329.5132","55342.5893"
"2018-07-05","67329.5113","55342.5871"
"2018-07-06","67329.5122","55342.5901"
"2018-07-07","67329.5127","55342.5851"
"2018-07-08","67329.5127","55342.5874"
"2018-07-09","67329.5137","55342.587"
"2018-07-10","67329.5118","55342.5861"
"2018-07-11","67329.5164","55342.5872"
"2018-07-12","67329.5143","55342.5907"
"2018-07-13","67329.5073","55342.5888"
"2018-07-14","67329.5132","55342.5888"
"2018-07-15","67329.5112","55342.588"
"2018-07-16","67329.5144","55342.5888"
"2018-07-17","67329.5099","55342.5895"
"2018-07-18","67329.5131","55342.5868"
"2018-07-19","67329.5116","55342.5898"
"2018-07-20","67329.5096","55342.5879"
"2018-07-21","67329.5118","55342.5876"
"2018-07-22","67329.5118","55342.5888"
"2018-07-23","67329.5131","55342.5914"
"2018-07-24","67329.5133","55342.5875"
"2018-07-25","67329.5053","55342.5885"
"2018-07-26","67329.5125","55342.5894"
"2018-07-27","67329.5166","55342.5894"
"2018-07-28","67329.5077","55342.5921"
"2018-07-29","67329.5096","55342.5884"
"2018-07-30","67329.5121","55342.5902"
"2018-07-31","67329.5087","55342.5885"
"2018-08-01","67329.5127","55342.59"
"2018-08-02","67329.5117","55342.5887"
"2018-08-03","67329.5125","55342.5905"
"2018-08-04","67329.5076","55342.592"
"2018-08-05","67329.5131","55342.5894"
"2018-08-06","67329.5094","55342.5924"
"2018-08-07","67329.5122","55342.5922"
"2018-08-08","67329.51","55342.5911"
"2018-08-09","67329.509","55342.5907"
"2018-08-10","67329.5125","55342.589"
"2018-08-11","67329.509","55342.5932"
"2018-08-12","67329.5122","55342.589"
"2018-08-13","67329.5097","55342.5899"
"2018-08-14","67329.5137","55342.5921"
"2018-08-15","67329.5119","55342.5897"
"2018-08-16","67329.5122","55342.5905"
"2018-08-17","67329.5104","55342.5923"
"2018-08-18","67329.5112","55342.5892"
"2018-08-19","67329.5084","55342.5887"
"2018-08-20","67329.51","55342.5927"
"2018-08-21","67329.509","55342.5897"
"2018-08-22","67329.5076","55342.5912"
"2018-08-23","67329.5096","55342.5912"
"2018-08-24","67329.5113","55342.5898"
"2018-11-03","67329.5137","55342.5884"
"2018-11-04","67329.5119","55342.5892"
"2018-11-05","67329.5113","55342.5893"
"2018-11-06","67329.512","55342.5916"
"2018-11-07","67329.5114","55342.5903"
"2018-11-08","67329.5103","55342.5884"
"2018-11-09","67329.5114","55342.5896"
"2018-11-10","67329.5122","55342.5894"
"2018-11-11","67329.5114","55342.5849"
"2018-11-12","67329.5106","55342.5862"
"2018-11-13","67329.512","55342.5895"
"2018-11-14","67329.512","55342.5903"
"2018-11-15","67329.5123","55342.5914"
"2018-11-16","67329.5125","55342.591"
"2018-11-17","67329.512","55342.5894"
"2018-11-18","67329.5112","55342.5907"
"2018-11-19","67329.511","55342.5905"
"2018-11-20","67329.513","55342.5881"
"2018-11-21","67329.5139","55342.5883"
"2018-11-22","67329.5109","55342.5868"
"2018-11-23","67329.511","55342.5898"
"2018-11-24","67329.5107","55342.5832"
"2018-11-25","67329.5106","55342.59"
"2018-11-26","67329.5114","55342.5887"
"2018-11-27","67329.5107","55342.5903"
"2018-11-28","67329.5114","55342.5895"
"2018-11-29","67329.5114","55342.5923"
"2018-11-30","67329.511","55342.5901"
"2018-12-01","67329.5127","55342.5884"
"2018-12-02","67329.5112","55342.59"
"2018-12-03","67329.5115","55342.5901"
"2018-12-04","67329.5119","55342.59"
"2018-12-05","67329.5119","55342.59"
"2018-12-06","67329.5116","55342.5898"
"2018-12-07","67329.5104","55342.5897"
"2018-12-08","67329.5113","55342.5893"
"2018-12-09","67329.5117","55342.5899"
"2018-12-10","67329.5109","55342.5897"
"2018-12-11","67329.5109","55342.5923"
"2018-12-12","67329.5107","55342.5924"
"2018-12-13","67329.5112","55342.5898"
"2018-12-14","67329.5117","55342.591"
"2018-12-15","67329.5107","55342.59"
"2018-12-16","67329.5103","55342.6034"
"2018-12-17","67329.5126","55342.5885"
"2018-12-18","67329.512","55342.5883"
"2018-12-19","67329.5105","55342.5907"
"2018-12-20","67329.5113","55342.5829"
"2018-12-21","67329.5113","55342.5816"
"2018-12-22","67329.5105","55342.5861"
"2018-12-23","67329.5102","55342.589"
"2018-12-24","67329.5117","55342.5901"
"2018-12-25","67329.5117","55342.5915"
"2018-12-26","67329.5105","55342.5892"
"2018-12-27","67329.5118","55342.5917"
"2018-12-28","67329.5119","55342.5901"
"2018-12-29","67329.5111","55342.5903"
"2018-12-30","67329.5147","55342.5903"
"2018-12-31","67329.512","55342.5916"
